completed_time,additional_comments,algae_quantity,anoph_present,barcode_recording_falcon_barcode,barcode_recording_scan_barcode,case_case_id,collection_date,county,culicine_present,distance_from_site,distance_to_nearest_animal_shelter,distance_to_nearest_hse,drainage_source_car_wash,drainage_source_extra,drainage_source_hotel_food_kiosk,drainage_source_market_place,drainage_source_other,drainage_source_public_toilets,drainage_source_residential_outlets,drainage_source_salon_barber_shop,drainage_source_unknown,drainage_source_water_point,geographical_information_village_name,gps_coordinates_accuracy_(meters),gps_coordinates_altitude_(meters),gps_coordinates_latitude_(degrees),gps_coordinates_longitude_(degrees),habitat_nature,habitat_size,interviewer,other_breeding_site,other_drainage_channel_source,predators_present,season,shade,site_code,site_gps,site_lat,site_loc,site_long,site_photo,subcase_0_case_case_id,subcounty,sublocation,transect,type_of_breeding_site,type_of_water,vegetation_present,water_appearance,water_depth,water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-08-20T05:10:42.090000Z,,none,yes,TRK5222L,TRK5222L,1fb22e772b6f4f69a1b3e917dbc67eb9,2025-08-20,Turkana,no,879.6817544134112,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,nabangkieny,4.56,605.5,4.203468,34.3641397,temporary,less_than_10m,Catherine Lowalan,---,---,no,rainy_season,not_shaded,GP52,4.208459858 34.35798572,4.208459858,4.208459858 34.35798572,34.35798572,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b98c3859-ce7c-425f-8d87-91ca79dc999f/1755666510034.jpg,c7dd5b81-ff66-4a81-94d8-636e1f566ece,Turkana West,Lopiding,peri-urban,Hoof/ foot print,stagnant,no,turbid_cloudy,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b98c3859-ce7c-425f-8d87-91ca79dc999f/,b98c3859-ce7c-425f-8d87-91ca79dc999f,gp52,b98c3859-ce7c-425f-8d87-91ca79dc999f,2025-08-20T05:10:43.648341Z,2025-08-20T05:04:56.558000Z,gp52
2025-08-20T06:19:00.161000Z,,scarce,yes,TRK0122D,TRK0122D,22c1928089944f088067866d129890d3,2025-08-20,Turkana,yes,750.1277267260583,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,napetet zero b,2.9,541.59,2.912255,35.4045917,permanent,less_than_10m,Emanuel Ewoi,drainage pipe,---,no,rainy_season,not_shaded,GP01,2.918907832 35.40571075,2.918907832,2.918907832 35.40571075,35.40571075,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e68f33e8-04e7-4a33-a683-f71a193ba3ee/1755670680948.jpg,550144ce-e6c1-4e71-904d-dd392d854993,Loima,Turkwel,rural,Other (specify),stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e68f33e8-04e7-4a33-a683-f71a193ba3ee/,e68f33e8-04e7-4a33-a683-f71a193ba3ee,gp01,e68f33e8-04e7-4a33-a683-f71a193ba3ee,2025-08-20T06:19:02.254390Z,2025-08-20T06:12:51.076000Z,gp01
2025-08-20T07:24:46.551000Z,,none,no,---,---,cbc766fb4b8348d280e7db074ab2f0f5,2025-08-20,Narok,no,1301.577990614415,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Lenana,5.0,1839.5,-1.0866997,35.870879,permanent,less_than_10m,Simon Munke,---,---,yes,rainy_season,partially_shaded,GP09,-1.098331652 35.86956993,-1.098331652,-1.098331652 35.86956993,35.86956993,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/da578e8e-40f4-41e9-9166-aceaf01aa2a8/1755674671922.jpg,---,Narok North,Narok Town,urban,River,seepage,yes,clear,between_10cm_50cm,river,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/da578e8e-40f4-41e9-9166-aceaf01aa2a8/,da578e8e-40f4-41e9-9166-aceaf01aa2a8,gp09,da578e8e-40f4-41e9-9166-aceaf01aa2a8,2025-08-20T07:24:49.272772Z,2025-08-20T07:17:59.293000Z,gp09
2025-08-20T07:29:40.654000Z,,abundant,yes,SMR2822C,SMR2822C,efdc2d92a2e845d89b10f6294f4c603f,2025-08-20,Samburu,yes,455.3839008203342,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,lkishaki,7.58,892.0,0.7720802,37.559607,permanent,less_than_10m,Silvano Lesupeer,---,---,yes,dry_season,partially_shaded,GP28,0.768639176 37.55738614,0.768639176,0.768639176 37.55738614,37.55738614,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/572c0393-0874-4387-9834-dd677127dfe9/1755674903583.jpg,c16d79d2-10c8-4492-a186-b91eca7605ba,Samburu East,Lerata,rural,Water collection point puddle,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/572c0393-0874-4387-9834-dd677127dfe9/,572c0393-0874-4387-9834-dd677127dfe9,gp28,572c0393-0874-4387-9834-dd677127dfe9,2025-08-20T07:29:43.747140Z,2025-08-20T07:22:52.651000Z,gp28
2025-08-20T09:01:48.965000Z,,moderate,yes,SMR2822H,SMR2822H,efdc2d92a2e845d89b10f6294f4c603f,2025-08-20,Samburu,yes,1764.4517739813484,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,siango 1,7.8,872.0,0.7738497,37.5723757,permanent,between_100m_250m,Silvano Lesupeer,---,---,yes,rainy_season,partially_shaded,GP28,0.768639176 37.55738614,0.768639176,0.768639176 37.55738614,37.55738614,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e7a87fe0-fac9-4368-8ea5-95e7a30eed43/1755680443213.jpg,f5c361c9-b010-42b7-91de-fd1bebb22f42,Samburu East,Lerata,rural,Dam,stagnant,yes,turbid_cloudy,more_than_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e7a87fe0-fac9-4368-8ea5-95e7a30eed43/,e7a87fe0-fac9-4368-8ea5-95e7a30eed43,gp28,e7a87fe0-fac9-4368-8ea5-95e7a30eed43,2025-08-20T09:01:51.982910Z,2025-08-20T08:56:21.289000Z,gp28
2025-08-20T09:47:01.468000Z,,abundant,yes,SMR28227,SMR28227,efdc2d92a2e845d89b10f6294f4c603f,2025-08-20,Samburu,yes,918.0111479745608,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,lukumae,5.6,917.0,0.7712356,37.5652238,permanent,less_than_10m,Silvano Lesupeer,---,---,yes,dry_season,partially_shaded,GP28,0.768639176 37.55738614,0.768639176,0.768639176 37.55738614,37.55738614,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/86ca8968-7ee1-4841-8525-f69801176317/1755683189098.jpg,1e2da806-cce8-4c4d-9833-cce21a9d3e6b,Samburu East,Lerata,rural,Tank,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/86ca8968-7ee1-4841-8525-f69801176317/,86ca8968-7ee1-4841-8525-f69801176317,gp28,86ca8968-7ee1-4841-8525-f69801176317,2025-08-20T09:47:05.024184Z,2025-08-20T09:43:25.701000Z,gp28
2025-08-20T10:32:33.915000Z,,none,yes,SMR2822D,SMR2822D,efdc2d92a2e845d89b10f6294f4c603f,2025-08-20,Samburu,yes,869.8220266189928,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,lukumae,4.8,873.0,0.7710618,37.5648247,permanent,between_10m_100m,Silvano Lesupeer,---,---,yes,dry_season,partially_shaded,GP28,0.768639176 37.55738614,0.768639176,0.768639176 37.55738614,37.55738614,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/35c71e7b-5731-4eb4-bf19-9dc9b67707fe/1755685915180.jpg,83b64de7-9bbb-4907-881b-137a06ce5626,Samburu East,Lerata,rural,Water collection point puddle,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/35c71e7b-5731-4eb4-bf19-9dc9b67707fe/,35c71e7b-5731-4eb4-bf19-9dc9b67707fe,gp28,35c71e7b-5731-4eb4-bf19-9dc9b67707fe,2025-08-20T10:32:36.509845Z,2025-08-20T10:29:06.894000Z,gp28
2025-08-20T12:51:54.703000Z,,none,yes,MRS2422H,MRS2422H,3a632ae5d9b240a6839bcac50c26712e,2025-08-20,Marsabit,no,187.70694017213165,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,layeni,5.0,371.0,2.8248081,36.6966128,temporary,less_than_10m,Paul Lekul,---,---,yes,rainy_season,not_shaded,GP24,2.826493751 36.69652204,2.826493751,2.826493751 36.69652204,36.69652204,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/1a7ab859-1e37-449b-b6de-97c4ad45e85b/1755693893916.jpg,03c79533-4fcb-487b-a6b5-3d1418114e52,Laisamis,Loiyangalani,rural,Swamp,seepage,no,turbid_cloudy,less_than_10cm,river,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/1a7ab859-1e37-449b-b6de-97c4ad45e85b/,1a7ab859-1e37-449b-b6de-97c4ad45e85b,gp24,1a7ab859-1e37-449b-b6de-97c4ad45e85b,2025-08-20T12:51:57.840460Z,2025-08-20T12:39:45.298000Z,gp24
2025-08-20T18:45:30.307000Z,,none,no,---,---,913e11e774ae4fcb9ff68010adf1d8c6,2025-08-20,Turkana,no,298.0627367368494,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kerio,4.62,375.4,3.001407,36.0553986,temporary,between_10m_100m,Rabecca Akal,---,---,no,rainy_season,not_shaded,GP46,3.000638598 36.05797017,3.000638598,3.000638598 36.05797017,36.05797017,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/393ed71b-3e59-4e0a-8037-20be2bf7ccb0/1755715511326.jpg,---,Turkana Central,Kerio,peri-urban,Rain pool/ puddle,stagnant,no,polluted,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/393ed71b-3e59-4e0a-8037-20be2bf7ccb0/,393ed71b-3e59-4e0a-8037-20be2bf7ccb0,gp46,393ed71b-3e59-4e0a-8037-20be2bf7ccb0,2025-08-20T15:53:13.107525Z,2025-08-20T18:41:43.182000Z,gp46
2025-08-21T05:59:46.832000Z,,none,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-08-21,Baringo,yes,672.4178660578418,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,relmu,2.2,1212.0,1.1666772,35.9048288,temporary,between_10m_100m,Damaris Plimo,---,---,yes,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/9ae93416-e875-49cb-9439-2f44b8887fe3/1755755977941.jpg,---,East Pokot,Barpello,rural,Tank,stagnant,no,clear,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/9ae93416-e875-49cb-9439-2f44b8887fe3/,9ae93416-e875-49cb-9439-2f44b8887fe3,gp07,9ae93416-e875-49cb-9439-2f44b8887fe3,2025-08-21T06:49:36.668478Z,2025-08-21T05:55:44.957000Z,gp07
2025-08-21T07:04:10.683000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-08-21,Marsabit,no,540.1416576391175,more_than_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,marsabit county assembly,7.5,1364.69,2.3256087,37.986088,temporary,between_10m_100m,Sadia Konte,---,---,no,dry_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/6b15f3a7-2815-48ca-91a5-d15f523abf78/1755759843427.jpg,---,Saku,Township,urban,Tank,seepage,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/6b15f3a7-2815-48ca-91a5-d15f523abf78/,6b15f3a7-2815-48ca-91a5-d15f523abf78,gp27,6b15f3a7-2815-48ca-91a5-d15f523abf78,2025-08-21T07:04:10.263718Z,2025-08-21T07:01:57.152000Z,gp27
2025-08-21T06:45:59.329000Z,,none,no,---,---,71e6ace756e342c5aefca84c0e8d8d85,2025-08-21,Tana River,no,1171.3847590397754,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,mansole,5.86,371.0,-0.7352109,39.0108214,temporary,between_100m_250m,Hassan Mohamed Gure,earthpan,---,yes,dry_season,not_shaded,GP33,-0.727261291 39.01773423,-0.727261291,-0.727261291 39.01773423,39.01773423,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a7f8c45c-a283-4016-8b6d-f073e617dbb7/1755758740035.jpg,---,Bura,Bangale,peri-urban,Other (specify),stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a7f8c45c-a283-4016-8b6d-f073e617dbb7/,a7f8c45c-a283-4016-8b6d-f073e617dbb7,gp33,a7f8c45c-a283-4016-8b6d-f073e617dbb7,2025-08-21T07:12:20.310697Z,2025-08-21T06:42:01.177000Z,gp33
2025-08-19T05:57:00.147000Z,,scarce,yes,TRK2622J,TRK2622J,88b8ea2dd7a841bdb9bad02309d52de2,2025-08-19,Turkana,yes,282.8343048792237,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kanakurudio Health Centre,4.96,591.79,3.7915331,35.465335,temporary,less_than_10m,Ebei Loroti Carlmax,---,---,no,rainy_season,not_shaded,GP26,3.794058063 35.46502709,3.794058063,3.794058063 35.46502709,35.46502709,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f60a8b62-d9c8-423b-b60f-f8e1f184de9f/1755582995203.jpg,99031ed0-9c18-49ee-8bc2-f8dfdc0159c0,Turkana North,Kanukurudio,rural,Water collection point puddle,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f60a8b62-d9c8-423b-b60f-f8e1f184de9f/,f60a8b62-d9c8-423b-b60f-f8e1f184de9f,gp26,f60a8b62-d9c8-423b-b60f-f8e1f184de9f,2025-08-21T07:25:25.775714Z,2025-08-19T05:51:23.330000Z,gp26
2025-08-21T07:18:17.231000Z,,scarce,yes,TRK26228,TRK26228,88b8ea2dd7a841bdb9bad02309d52de2,2025-08-21,Turkana,yes,264.0271685872438,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kanakurudio Health Centre,5.0,613.1,3.7919883,35.4661933,temporary,less_than_10m,Ebei Loroti Carlmax,---,---,yes,rainy_season,not_shaded,GP26,3.794058063 35.46502709,3.794058063,3.794058063 35.46502709,35.46502709,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/f733b889-c777-4a0b-afbf-09f34836c501/1755760671402.jpg,158db606-8451-4844-b4a1-353a1a1a4f3c,Turkana North,Kanukurudio,rural,Water collection point puddle,seepage,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/f733b889-c777-4a0b-afbf-09f34836c501/,f733b889-c777-4a0b-afbf-09f34836c501,gp26,f733b889-c777-4a0b-afbf-09f34836c501,2025-08-21T07:25:29.652889Z,2025-08-21T07:14:11.696000Z,gp26
2025-08-21T07:27:44.003000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-08-21,Marsabit,no,768.0425546216268,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,township,6.83,1366.19,2.3237839,37.9879298,permanent,less_than_10m,Sadia Konte,---,---,no,dry_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/89813266-dbfb-4528-962f-13849c211d7d/1755761256525.jpg,---,Saku,Township,urban,Tank,stagnant,no,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/89813266-dbfb-4528-962f-13849c211d7d/,89813266-dbfb-4528-962f-13849c211d7d,gp27,89813266-dbfb-4528-962f-13849c211d7d,2025-08-21T07:27:45.236386Z,2025-08-21T07:25:05.269000Z,gp27
2025-08-21T07:40:56.081000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-08-21,Marsabit,yes,772.7175361328282,more_than_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,police line,4.8,1364.5,2.3238661,37.9883564,temporary,less_than_10m,Sadia Konte,---,---,no,rainy_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b4e3c7e5-4434-4534-868e-e58eb8fce9c4/1755762046675.jpg,---,Saku,Township,urban,Tin/ plastic container,stagnant,no,clear,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b4e3c7e5-4434-4534-868e-e58eb8fce9c4/,b4e3c7e5-4434-4534-868e-e58eb8fce9c4,gp27,b4e3c7e5-4434-4534-868e-e58eb8fce9c4,2025-08-21T07:40:58.270782Z,2025-08-21T07:37:43.469000Z,gp27
2025-08-21T07:54:13.240000Z,,moderate,no,---,---,702f617affd04aafa96aa421db88dd80,2025-08-21,Marsabit,no,321.3480767014944,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,centre 2A,7.6,592.0,1.4171251,37.722843,temporary,less_than_10m,Amina Galhai,---,---,no,dry_season,not_shaded,GP03,1.414404361 37.72186834,1.414404361,1.414404361 37.72186834,37.72186834,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/31ea9dad-da37-45ed-9cb4-a75723d268af/1755762802063.jpg,---,Laisamis,Merille,urban,Man-made construction water reservoir,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/31ea9dad-da37-45ed-9cb4-a75723d268af/,31ea9dad-da37-45ed-9cb4-a75723d268af,gp03,31ea9dad-da37-45ed-9cb4-a75723d268af,2025-08-21T07:54:16.208042Z,2025-08-21T07:48:20.410000Z,gp03
2025-08-21T08:09:06.057000Z,,scarce,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-08-21,Baringo,yes,443.71813221200557,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,relmu,2.66,1202.0,1.1671335,35.9014539,temporary,more_than_250m,Damaris Plimo,---,---,yes,rainy_season,not_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b0bb032e-8d88-4e68-9aca-07aba3af79d1/1755763737450.jpg,---,East Pokot,Barpello,rural,Dam,stagnant,yes,turbid_cloudy,between_10cm_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b0bb032e-8d88-4e68-9aca-07aba3af79d1/,b0bb032e-8d88-4e68-9aca-07aba3af79d1,gp07,b0bb032e-8d88-4e68-9aca-07aba3af79d1,2025-08-21T08:09:08.692787Z,2025-08-21T08:06:08.032000Z,gp07
2025-08-21T08:19:32.384000Z,,moderate,no,---,---,16e9769038294e0ea618010e7fbb168a,2025-08-21,Samburu,yes,552.5738398046318,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,mnanda village,7.58,1281.0,0.9871753,37.3280761,permanent,between_10m_100m,Lina Ledorko,---,---,no,rainy_season,fully_shaded,GP04,0.990785793 37.33149119,0.990785793,0.990785793 37.33149119,37.33149119,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4db59352-8965-4aff-99f6-dfdb9f20e910/1755764362044.jpg,---,Samburu East,Wamba Town,urban,Tin/ plastic container,seepage,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4db59352-8965-4aff-99f6-dfdb9f20e910/,4db59352-8965-4aff-99f6-dfdb9f20e910,gp04,4db59352-8965-4aff-99f6-dfdb9f20e910,2025-08-21T08:19:35.006834Z,2025-08-21T08:15:49.090000Z,gp04
2025-08-21T08:42:45.584000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-08-21,Marsabit,yes,1252.0508054637153,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kws,5.93,1325.0,2.3232007,37.9947875,temporary,less_than_10m,Sadia Konte,---,---,no,rainy_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c2bb80ba-5cb9-4f8c-87d4-eb7dabfa797c/1755765756492.jpg,---,Saku,Township,urban,Abandoned tyre,stagnant,no,turbid_cloudy,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c2bb80ba-5cb9-4f8c-87d4-eb7dabfa797c/,c2bb80ba-5cb9-4f8c-87d4-eb7dabfa797c,gp27,c2bb80ba-5cb9-4f8c-87d4-eb7dabfa797c,2025-08-21T08:42:46.144660Z,2025-08-21T08:39:59.222000Z,gp27
2025-08-21T08:48:30.080000Z,,none,no,---,---,2c9f8e532d054d12acc76ef4cbef9ce7,2025-08-21,Marsabit,no,280.86828450746515,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,manyattasecondary,7.85,572.0,1.5813123,37.7929774,temporary,less_than_10m,Eunice Lemara,drum,---,no,dry_season,not_shaded,GP06,1.579675591 37.79105277,1.579675591,1.579675591 37.79105277,37.79105277,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/eadc3977-9540-4378-895c-a41a67fa8c66/1755766070966.jpg,---,Laisamis,Laisamis,rural,Other (specify),flowing,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/eadc3977-9540-4378-895c-a41a67fa8c66/,eadc3977-9540-4378-895c-a41a67fa8c66,gp06,eadc3977-9540-4378-895c-a41a67fa8c66,2025-08-21T08:48:32.745292Z,2025-08-21T08:38:54.856000Z,gp06
2025-08-21T08:50:54.682000Z,,scarce,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-08-21,Baringo,yes,1073.5595180753485,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,cheliman,2.5,1224.0,1.1625244,35.9051908,permanent,between_10m_100m,Damaris Plimo,---,---,yes,rainy_season,not_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/67f3887e-4f3f-4428-9018-ffcf46b9eaec/1755766246963.jpg,---,East Pokot,Barpello,rural,Dam,stagnant,no,polluted,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/67f3887e-4f3f-4428-9018-ffcf46b9eaec/,67f3887e-4f3f-4428-9018-ffcf46b9eaec,gp07,67f3887e-4f3f-4428-9018-ffcf46b9eaec,2025-08-21T08:50:57.409724Z,2025-08-21T08:48:49.213000Z,gp07
2025-08-21T09:20:23.503000Z,,scarce,no,---,---,ad3b92adb5bf45c995c4f7fae04f2b33,2025-08-21,Nakuru,yes,379.0875534808583,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,site,5.0,1991.19,-0.5037586,36.3235214,temporary,between_10m_100m,Virginia Koech,---,---,yes,rainy_season,not_shaded,GP40,-0.500689546 36.32500592,-0.500689546,-0.500689546 36.32500592,36.32500592,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/be421a62-f731-446e-8481-7b04173e4926/1755768002354.jpg,---,Gilgil,Gilgil,urban,Rain pool/ puddle,stagnant,no,clear,less_than_10cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/be421a62-f731-446e-8481-7b04173e4926/,be421a62-f731-446e-8481-7b04173e4926,gp40,be421a62-f731-446e-8481-7b04173e4926,2025-08-21T09:20:27.617481Z,2025-08-21T09:16:58.957000Z,gp40
2025-08-21T09:22:29.754000Z,"wriggle and culex larvae observed 
algae on the  sides of the water container",scarce,yes,KKG1022N,KKG1022N,bf89063b4ddf4f56a1f11c3c1629a972,2025-08-21,Kakamega,yes,382.4927052494953,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,CBD,5.0,1537.0,0.2798369,34.7516507,permanent,more_than_250m,Ahmed Maluma,---,---,no,rainy_season,not_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/39ee01fb-77ba-464e-8671-cc2a062a808d/1755767927849.jpg,fd9d1ac1-69a7-44e8-900a-364db5efa165,Lurambi,Township,urban,Man-made construction water reservoir,stagnant,yes,clear,more_than_50cm,rain,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/39ee01fb-77ba-464e-8671-cc2a062a808d/,39ee01fb-77ba-464e-8671-cc2a062a808d,gp10,39ee01fb-77ba-464e-8671-cc2a062a808d,2025-08-21T09:22:31.985476Z,2025-08-21T09:09:23.492000Z,gp10
2025-08-21T12:59:21.487000Z,,moderate,yes,TRK1322E,TRK1322E,1870975fdde44900b58187d483d07246,2025-08-21,Turkana,yes,1757.9827620364417,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,lotubae,2.5,543.9,2.0111367,36.1346117,temporary,between_10m_100m,Warren Esing'en,---,---,yes,rainy_season,partially_shaded,GP13,2.011978021 36.11881447,2.011978021,2.011978021 36.11881447,36.11881447,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/49190ee0-bd5e-41f6-949c-8beffea66372/1755781022235.jpg,3e8a4d45-a2fc-4dd8-996e-b2bf77609c78,Turkana East,Lokori,rural,Flood plain,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/49190ee0-bd5e-41f6-949c-8beffea66372/,49190ee0-bd5e-41f6-949c-8beffea66372,gp13,49190ee0-bd5e-41f6-949c-8beffea66372,2025-08-21T12:59:25.104949Z,2025-08-21T12:53:00.053000Z,gp13
2025-08-21T13:19:25.050000Z,,abundant,no,---,---,cf93bd3f065f4dce997650eb12027e56,2025-08-21,Baringo,yes,1363.777973295331,less_than_100m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,cheliman,3.3,1228.0,1.1610522,35.90776,permanent,between_10m_100m,Damaris Plimo,---,---,yes,rainy_season,partially_shaded,GP07,1.171040261 35.90064078,1.171040261,1.171040261 35.90064078,35.90064078,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/65500e16-457a-4102-928e-f83877becefc/1755782356745.jpg,---,East Pokot,Barpello,rural,Dam,stagnant,yes,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/65500e16-457a-4102-928e-f83877becefc/,65500e16-457a-4102-928e-f83877becefc,gp07,65500e16-457a-4102-928e-f83877becefc,2025-08-21T13:19:27.705027Z,2025-08-21T13:16:49.847000Z,gp07
